rev_id,auto_labeled,damaging,goodfaith,rev_link,anonymous,seconds_since_registration,label_damage,damagescore,label_faith,confidence_faith
630879841,False,False,True,https://en.wikipedia.org/w/index.php?oldid=630879841,False,232159083.0,False,0.003807272957080197,True,0.9965627866200061
649909843,False,True,False,https://en.wikipedia.org/w/index.php?oldid=649909843,True,0.0,True,0.9068514922943767,False,0.08995134313427927
632534436,False,False,True,https://en.wikipedia.org/w/index.php?oldid=632534436,False,125202247.0,False,0.08734260806136063,True,0.9444552335597329
652552634,False,False,True,https://en.wikipedia.org/w/index.php?oldid=652552634,False,41928181.0,False,0.0033862347330710684,True,0.9976103324709975
636823901,False,False,True,https://en.wikipedia.org/w/index.php?oldid=636823901,False,114188308.0,False,0.01975685356064826,True,0.9840763591009928
626138027,False,False,True,https://en.wikipedia.org/w/index.php?oldid=626138027,False,72778529.0,False,0.011381267114120902,True,0.9936195455802272
615058938,False,False,True,https://en.wikipedia.org/w/index.php?oldid=615058938,True,0.0,False,0.1743698450292361,True,0.913263855525879
616115631,False,False,True,https://en.wikipedia.org/w/index.php?oldid=616115631,False,140131098.0,False,0.016385050425562805,True,0.9845013301910933
612991096,False,False,True,https://en.wikipedia.org/w/index.php?oldid=612991096,False,274932943.0,False,0.009553273993056569,True,0.9948195411562484
639320950,False,False,True,https://en.wikipedia.org/w/index.php?oldid=639320950,False,292935264.0,False,0.004604652159317213,True,0.9965132089760609
610335686,False,False,True,https://en.wikipedia.org/w/index.php?oldid=610335686,False,251034286.0,False,0.004084844580734351,True,0.9970164127803411
615060987,False,False,True,https://en.wikipedia.org/w/index.php?oldid=615060987,,
616901206,False,False,True,https://en.wikipedia.org/w/index.php?oldid=616901206,False,188503169.0,False,0.01106893192780116,True,0.9933608597976977
616197064,False,False,True,https://en.wikipedia.org/w/index.php?oldid=616197064,False,58697587.0,False,0.010383164578476716,True,0.9940512586773624
654267999,False,False,True,https://en.wikipedia.org/w/index.php?oldid=654267999,False,261218488.0,False,0.04032283746953865,True,0.9815932248199178
632726644,False,False,True,https://en.wikipedia.org/w/index.php?oldid=632726644,False,239933694.0,False,0.04263279829752806,True,0.9716868198232036
640623249,False,False,True,https://en.wikipedia.org/w/index.php?oldid=640623249,False,30679296.0,False,0.13513924120193158,True,0.9429227743068351
635143851,False,True,True,https://en.wikipedia.org/w/index.php?oldid=635143851,True,0.0,True,0.8204734622683184,False,0.4024504471875643
639943566,False,False,True,https://en.wikipedia.org/w/index.php?oldid=639943566,True,0.0,False,0.3564716821573445,True,0.7693075950855072
614082214,False,False,True,https://en.wikipedia.org/w/index.php?oldid=614082214,True,0.0,False,0.43297520313669646,True,0.6040184999161486
615001589,False,False,True,https://en.wikipedia.org/w/index.php?oldid=615001589,False,9668.0,False,0.19076095839719112,True,0.9457897015369057
614153802,False,False,True,https://en.wikipedia.org/w/index.php?oldid=614153802,False,244386473.0,False,0.029233091737930254,True,0.9795538190725703
653363744,False,False,True,https://en.wikipedia.org/w/index.php?oldid=653363744,True,0.0,False,0.28639498082371867,True,0.8660930755958525
636056218,False,False,True,https://en.wikipedia.org/w/index.php?oldid=636056218,False,249528280.0,False,0.009526332262350909,True,0.9923471794225833
618907932,False,False,True,https://en.wikipedia.org/w/index.php?oldid=618907932,False,119006759.0,False,0.0051990383679543315,True,0.996006925954985
631811805,False,False,True,https://en.wikipedia.org/w/index.php?oldid=631811805,False,298998701.0,False,0.02451148191283776,True,0.993337345756796
617505379,False,False,True,https://en.wikipedia.org/w/index.php?oldid=617505379,True,0.0,False,0.18352302999463974,True,0.8290924456759188
615011615,False,False,True,https://en.wikipedia.org/w/index.php?oldid=615011615,False,264607899.0,False,0.027880853415617118,True,0.9846929115497426
628185240,False,False,True,https://en.wikipedia.org/w/index.php?oldid=628185240,False,223394307.0,False,0.005607601243833673,True,0.9968755246943481
627083004,False,False,True,https://en.wikipedia.org/w/index.php?oldid=627083004,False,143550532.0,False,0.011201140863938773,True,0.9911745862448319
610994533,False,False,True,https://en.wikipedia.org/w/index.php?oldid=610994533,False,80029607.0,False,0.006613856033115572,True,0.992994411463072
606377603,False,True,False,https://en.wikipedia.org/w/index.php?oldid=606377603,True,0.0
637104279,False,False,True,https://en.wikipedia.org/w/index.php?oldid=637104279,False,247378436.0,False,0.01024773005926724,True,0.9920024906548065
646730330,False,False,True,https://en.wikipedia.org/w/index.php?oldid=646730330,True,0.0,False,0.12862729559614017,True,0.9186223836813202
630065687,False,False,True,https://en.wikipedia.org/w/index.php?oldid=630065687,False,273903202.0,False,0.010957696942476993,True,0.9918132874908216
631875488,False,False,True,https://en.wikipedia.org/w/index.php?oldid=631875488,False,248697047.0,False,0.006013765170253836,True,0.996676361177538
611280412,False,False,True,https://en.wikipedia.org/w/index.php?oldid=611280412,False,187936258.0,False,0.002687714022250546,True,0.9972359395165651
612817128,False,False,True,https://en.wikipedia.org/w/index.php?oldid=612817128,,
645815246,False,False,True,https://en.wikipedia.org/w/index.php?oldid=645815246,False,344111608.0,False,0.0037569590208726142,True,0.997090537300792
632954921,False,False,True,https://en.wikipedia.org/w/index.php?oldid=632954921,False,237332162.0,False,0.007350115892260462,True,0.9951493651128144
604614437,False,True,False,https://en.wikipedia.org/w/index.php?oldid=604614437,False,1498.0,True,0.721005800803936,False,0.32886270796260914
628570522,False,False,True,https://en.wikipedia.org/w/index.php?oldid=628570522,False,178533423.0,False,0.007770540952138662,True,0.9924027736435571
630529077,False,False,True,https://en.wikipedia.org/w/index.php?oldid=630529077,True,0.0,False,0.3606184306524407,True,0.7904312807171078
607174691,False,False,True,https://en.wikipedia.org/w/index.php?oldid=607174691,False,185554919.0,False,0.0144473960964666,True,0.9874038513837046
634726069,False,False,True,https://en.wikipedia.org/w/index.php?oldid=634726069,True,0.0,False,0.15224426991068948,True,0.9018031708877302
624527434,False,False,True,https://en.wikipedia.org/w/index.php?oldid=624527434,False,122494569.0,False,0.005646353546636927,True,0.9964693592419095
656287218,False,False,True,https://en.wikipedia.org/w/index.php?oldid=656287218,False,6728.0,False,0.24246801074459562,True,0.9753164169609931
615072127,False,False,True,https://en.wikipedia.org/w/index.php?oldid=615072127,False,13851671.0,False,0.04107168303351733,True,0.9688215885274373
621329240,False,False,True,https://en.wikipedia.org/w/index.php?oldid=621329240,False,4110104.0,False,0.04510114580981833,True,0.9801593637283557
645350070,False,False,True,https://en.wikipedia.org/w/index.php?oldid=645350070,False,135313652.0,False,0.005895450453137025,True,0.9974420045304765
617959785,False,False,True,https://en.wikipedia.org/w/index.php?oldid=617959785,True,0.0,False,0.05345255652073654,True,0.9822194432714263
607733338,False,False,True,https://en.wikipedia.org/w/index.php?oldid=607733338,False,249752672.0,False,0.0034584184878175715,True,0.9972534791106464
625204333,False,False,True,https://en.wikipedia.org/w/index.php?oldid=625204333,False,95318482.0,False,0.004302083446966754,True,0.9966999226863937
615119025,False,False,True,https://en.wikipedia.org/w/index.php?oldid=615119025,False,100313931.0,False,0.019059700029057915,True,0.9915620876591705
650936057,False,False,True,https://en.wikipedia.org/w/index.php?oldid=650936057,False,225599220.0,False,0.002503759098692624,True,0.997843864626442
633687900,False,False,True,https://en.wikipedia.org/w/index.php?oldid=633687900,False,237775603.0,False,0.009065496674084916,True,0.9950023894626979
649807431,False,False,True,https://en.wikipedia.org/w/index.php?oldid=649807431,False,5533.0,False,0.28769141720039526,True,0.8602900989841298
652249903,False,False,True,https://en.wikipedia.org/w/index.php?oldid=652249903,False,41916648.0,False,0.0033862347330710684,True,0.9976103324709975
655474449,False,False,True,https://en.wikipedia.org/w/index.php?oldid=655474449,False,163214180.0,False,0.026060524865024515,True,0.9941309136508563
616267830,False,False,True,https://en.wikipedia.org/w/index.php?oldid=616267830,False,169524273.0,False,0.004042289417140959,True,0.9970240257704482
632542876,False,False,True,https://en.wikipedia.org/w/index.php?oldid=632542876,False,105.0,True,0.5284613294287319,True,0.52901839056087
617609231,False,False,True,https://en.wikipedia.org/w/index.php?oldid=617609231,False,204889639.0,False,0.010001666627219491,True,0.9904072228290585
638276742,False,False,True,https://en.wikipedia.org/w/index.php?oldid=638276742,False,279476121.0,False,0.01458324027286302,True,0.9909791952866057
642540479,False,False,True,https://en.wikipedia.org/w/index.php?oldid=642540479,False,276913110.0,False,0.009868466662708754,True,0.9893902564697613
620890299,False,False,True,https://en.wikipedia.org/w/index.php?oldid=620890299,True,0.0,False,0.3929590312596069,True,0.6656285378165399
635019439,False,False,True,https://en.wikipedia.org/w/index.php?oldid=635019439,False,172798333.0,False,0.061547155390194674,True,0.974282375139008
644786789,False,False,True,https://en.wikipedia.org/w/index.php?oldid=644786789,False,119048556.0,False,0.01282787699209162,True,0.9920096072187196
627470273,False,False,True,https://en.wikipedia.org/w/index.php?oldid=627470273,False,292331235.0,False,0.004162490972134504,True,0.9970660141934866
610023266,False,True,False,https://en.wikipedia.org/w/index.php?oldid=610023266,True,0.0,True,0.9681249723625389,False,0.03454156279770152
650548432,False,True,False,https://en.wikipedia.org/w/index.php?oldid=650548432,False,101.0,True,0.8103436027443984,False,0.21627925474867793
651113395,False,True,True,https://en.wikipedia.org/w/index.php?oldid=651113395,False,761.0,True,0.8137222411679321,True,0.7093839786243906
647439716,False,False,True,https://en.wikipedia.org/w/index.php?oldid=647439716,True,0.0,False,0.26220807346108155,True,0.7331185887878707
612392595,False,True,True,https://en.wikipedia.org/w/index.php?oldid=612392595,False,181.0,True,0.7171897283360732,True,0.7269347236278283
622753598,False,False,True,https://en.wikipedia.org/w/index.php?oldid=622753598,False,286758828.0,False,0.028842128438663656,True,0.9849406320848132
614444736,False,False,True,https://en.wikipedia.org/w/index.php?oldid=614444736,True,0.0,False,0.3685107134555019,True,0.7563040420342598
656451600,False,False,True,https://en.wikipedia.org/w/index.php?oldid=656451600,False,109476146.0,False,0.0036492449594597784,True,0.997190978356271
636854864,False,False,True,https://en.wikipedia.org/w/index.php?oldid=636854864,False,281440440.0,False,0.005671025309005459,True,0.9960743012397643
618653820,False,False,True,https://en.wikipedia.org/w/index.php?oldid=618653820,False,132133197.0,False,0.004254353226475121,True,0.9969236997515598
635812060,False,False,True,https://en.wikipedia.org/w/index.php?oldid=635812060,False,2935.0,False,0.013815793749780406,True,0.9906595080870438
620019187,False,False,True,https://en.wikipedia.org/w/index.php?oldid=620019187,,
652093103,False,False,True,https://en.wikipedia.org/w/index.php?oldid=652093103,True,0.0,False,0.3672116621206184,True,0.8737761071135746
645388336,False,False,True,https://en.wikipedia.org/w/index.php?oldid=645388336,False,5028291.0,False,0.21597694939586265,True,0.9310993825629459
631666904,False,False,True,https://en.wikipedia.org/w/index.php?oldid=631666904,False,49080308.0,False,0.04994020452064875,True,0.9690572578004365
656493933,False,False,True,https://en.wikipedia.org/w/index.php?oldid=656493933,False,5950184.0,False,0.019316729741902454,True,0.9909512158780293
625651920,False,False,True,https://en.wikipedia.org/w/index.php?oldid=625651920,False,209267051.0,False,0.006239164187187723,True,0.9950751616298219
614576084,False,False,True,https://en.wikipedia.org/w/index.php?oldid=614576084,False,81330373.0,False,0.017520567421422724,True,0.9885640647277186
618212779,False,False,True,https://en.wikipedia.org/w/index.php?oldid=618212779,False,270304468.0,False,0.008366310914134686,True,0.9929553828230012
637552547,False,False,True,https://en.wikipedia.org/w/index.php?oldid=637552547,False,113854970.0,False,0.014057078521863763,True,0.9938730028673857
652798240,False,False,True,https://en.wikipedia.org/w/index.php?oldid=652798240,True,0.0,True,0.6291938363822362,True,0.6801702481259396
623537297,False,False,True,https://en.wikipedia.org/w/index.php?oldid=623537297,False,279590604.0,False,0.006907390497779046,True,0.9949443917138148
613605669,False,False,True,https://en.wikipedia.org/w/index.php?oldid=613605669,False,270147869.0,False,0.0038140173016760525,True,0.9972143420347926
615325904,False,False,True,https://en.wikipedia.org/w/index.php?oldid=615325904,,
642603538,False,False,True,https://en.wikipedia.org/w/index.php?oldid=642603538,False,266959949.0,False,0.01115818374567941,True,0.9952375112630945
612416562,False,False,True,https://en.wikipedia.org/w/index.php?oldid=612416562,False,175226427.0,False,0.012354804184457868,True,0.9915411093763826
650611629,False,False,True,https://en.wikipedia.org/w/index.php?oldid=650611629,False,236501027.0,False,0.013501374040344221,True,0.9919260466099672
614713984,False,False,True,https://en.wikipedia.org/w/index.php?oldid=614713984,False,202713012.0,False,0.029041250034612286,True,0.9652813904010606
617504597,False,False,True,https://en.wikipedia.org/w/index.php?oldid=617504597,False,94693956.0,False,0.012801705078976797,True,0.9925704233601905
641900572,False,False,True,https://en.wikipedia.org/w/index.php?oldid=641900572,True,0.0,False,0.20680393371241124,True,0.9467310038777704
611697153,False,False,True,https://en.wikipedia.org/w/index.php?oldid=611697153,False,253478755.0,False,0.00772310360115899,True,0.9932263298969728
617729248,False,False,True,https://en.wikipedia.org/w/index.php?oldid=617729248,False,74136943.0,False,0.01547682168156951,True,0.9926536238153982
655978574,False,False,True,https://en.wikipedia.org/w/index.php?oldid=655978574,False,59792386.0,False,0.008097096971202491,True,0.9979032784052997
606157261,False,False,True,https://en.wikipedia.org/w/index.php?oldid=606157261,False,87086051.0,False,0.01015500956282227,True,0.9905412774462125
612208825,False,False,True,https://en.wikipedia.org/w/index.php?oldid=612208825,False,247774724.0,False,0.006568362074086571,True,0.9948504304703651
647848330,False,False,True,https://en.wikipedia.org/w/index.php?oldid=647848330,False,6912449.0,False,0.011838322790605885,True,0.991690374266327
650062168,False,False,True,https://en.wikipedia.org/w/index.php?oldid=650062168,False,238119381.0,False,0.008499496702020524,True,0.9937937987141688
609212380,False,False,True,https://en.wikipedia.org/w/index.php?oldid=609212380,False,26619299.0,False,0.014165094704528092,True,0.990706464609289
608245711,False,False,True,https://en.wikipedia.org/w/index.php?oldid=608245711,False,270388263.0,False,0.019276838055732336,True,0.9793163100927236
620217907,False,False,True,https://en.wikipedia.org/w/index.php?oldid=620217907,True,0.0,False,0.48163414994529946,True,0.8494336936631034
638181865,False,False,True,https://en.wikipedia.org/w/index.php?oldid=638181865,False,204894502.0,False,0.006882251961909857,True,0.9955458038881932
646720341,False,False,True,https://en.wikipedia.org/w/index.php?oldid=646720341,False,304696399.0,False,0.013265383285796791,True,0.9908973113789235
640729485,False,False,True,https://en.wikipedia.org/w/index.php?oldid=640729485,False,257074169.0,False,0.058018546229005645,True,0.9904086327629305
622091343,False,False,True,https://en.wikipedia.org/w/index.php?oldid=622091343,False,261794243.0,False,0.00566309740618822,True,0.9940634149213444
655608535,False,False,True,https://en.wikipedia.org/w/index.php?oldid=655608535,False,323243365.0,False,0.016488512268303102,True,0.9926389895150305
644432100,False,False,True,https://en.wikipedia.org/w/index.php?oldid=644432100,False,342558495.0,False,0.007035722292343263,True,0.9954470014911649
627455504,False,False,True,https://en.wikipedia.org/w/index.php?oldid=627455504,False,256991915.0,False,0.008719716613455691,True,0.9909088601588097
642515063,False,False,True,https://en.wikipedia.org/w/index.php?oldid=642515063,False,14011885.0,False,0.056919502335133716,True,0.9757510312440815
618651873,False,False,True,https://en.wikipedia.org/w/index.php?oldid=618651873,True,0.0,False,0.16355902654549895,True,0.950556428057201
620592413,False,False,True,https://en.wikipedia.org/w/index.php?oldid=620592413,False,7299807.0,False,0.06724131112268997,True,0.9616569150920415
619318336,False,False,True,https://en.wikipedia.org/w/index.php?oldid=619318336,False,54041876.0,False,0.10308813513135216,True,0.9677171815386647
643736091,False,False,True,https://en.wikipedia.org/w/index.php?oldid=643736091,False,7097883.0,False,0.010350846228268694,True,0.995231534535977
612179394,False,False,True,https://en.wikipedia.org/w/index.php?oldid=612179394,False,41.0,False,0.148298745202263,True,0.9144096637521656
609878709,False,False,True,https://en.wikipedia.org/w/index.php?oldid=609878709,True,0.0,False,0.23739971880319022,True,0.8376013382848557
648119601,False,False,True,https://en.wikipedia.org/w/index.php?oldid=648119601,False,289514389.0,False,0.006528818507601626,True,0.9962413246728778
646000291,False,False,True,https://en.wikipedia.org/w/index.php?oldid=646000291,False,761.0,False,0.11301972318640803,True,0.9527282017950185
641772085,False,False,True,https://en.wikipedia.org/w/index.php?oldid=641772085,True,0.0,False,0.08279598935489539,True,0.9022278421781726
644790740,False,False,True,https://en.wikipedia.org/w/index.php?oldid=644790740,False,219429825.0,False,0.01804659688396646,True,0.9930637366846101
619871650,False,False,True,https://en.wikipedia.org/w/index.php?oldid=619871650,True,0.0,True,0.5052520883030496,True,0.6086953916293658
625216265,False,False,True,https://en.wikipedia.org/w/index.php?oldid=625216265,True,0.0,False,0.126534703714632,True,0.8997054481686889
624864954,False,False,True,https://en.wikipedia.org/w/index.php?oldid=624864954,False,4249149.0,False,0.11038444948925481,True,0.969680243449827
633890649,False,False,True,https://en.wikipedia.org/w/index.php?oldid=633890649,False,218261103.0,False,0.003960101991519689,True,0.9963280538387189
624357726,False,False,True,https://en.wikipedia.org/w/index.php?oldid=624357726,False,202799049.0,False,0.052367773207558144,True,0.9585091846377967
642590486,False,False,True,https://en.wikipedia.org/w/index.php?oldid=642590486,False,301847280.0,False,0.029522825793772817,True,0.9816890243382795
643023681,False,False,True,https://en.wikipedia.org/w/index.php?oldid=643023681,False,50351573.0,False,0.003429134047167005,True,0.9978274741499228
623553541,False,False,True,https://en.wikipedia.org/w/index.php?oldid=623553541,False,91898149.0,False,0.003718000901726603,True,0.997641497598596
638846216,False,False,True,https://en.wikipedia.org/w/index.php?oldid=638846216,False,281170026.0,False,0.0034058032949878755,True,0.9974554756969403
619900730,False,False,True,https://en.wikipedia.org/w/index.php?oldid=619900730,False,283399319.0,False,0.01008785404677266,True,0.994249564008642
625135058,False,False,True,https://en.wikipedia.org/w/index.php?oldid=625135058,False,306647201.0,False,0.0034210365710992453,True,0.9966588740814168
612635055,False,False,True,https://en.wikipedia.org/w/index.php?oldid=612635055,True,0.0,False,0.18934069836183598,True,0.8281751803657788
606087658,False,False,True,https://en.wikipedia.org/w/index.php?oldid=606087658,False,2431242.0,False,0.02854545912590597,True,0.9801183860212912
614834070,False,False,True,https://en.wikipedia.org/w/index.php?oldid=614834070,False,203120495.0,False,0.011419359430529184,True,0.9947146056349807
612073025,False,False,True,https://en.wikipedia.org/w/index.php?oldid=612073025,False,19760218.0,False,0.011546834618864854,True,0.9895526935303437
626760136,False,False,True,https://en.wikipedia.org/w/index.php?oldid=626760136,False,83748479.0,False,0.00563930789324886,True,0.9964969815431901
625505949,False,False,True,https://en.wikipedia.org/w/index.php?oldid=625505949,False,324002113.0,False,0.010376602865054685,True,0.9928022470963531
650782772,False,False,True,https://en.wikipedia.org/w/index.php?oldid=650782772,,
635360749,False,False,True,https://en.wikipedia.org/w/index.php?oldid=635360749,True,0.0,False,0.24236398370845672,True,0.8314987643290497
619751637,False,False,True,https://en.wikipedia.org/w/index.php?oldid=619751637,False,12542102.0,False,0.004438628164613283,True,0.9965324550205564
628919739,False,False,True,https://en.wikipedia.org/w/index.php?oldid=628919739,False,194730114.0,False,0.019622121424724255,True,0.9881719796604768
637079230,False,False,True,https://en.wikipedia.org/w/index.php?oldid=637079230,False,298519713.0,False,0.004896876993211093,True,0.996008318311116
624327583,False,False,True,https://en.wikipedia.org/w/index.php?oldid=624327583,False,168049487.0,False,0.012307255397157511,True,0.9932804933222157
642655025,False,False,True,https://en.wikipedia.org/w/index.php?oldid=642655025,False,406703436.0,False,0.006980952247407771,True,0.9946370886368512
640980818,False,False,True,https://en.wikipedia.org/w/index.php?oldid=640980818,False,12821168.0,False,0.05216724798373217,True,0.9760637150229952
619268829,False,False,True,https://en.wikipedia.org/w/index.php?oldid=619268829,False,2425609.0,False,0.44796403080386177,True,0.8080411446302834
645979588,False,True,True,https://en.wikipedia.org/w/index.php?oldid=645979588,False,211731251.0,True,0.6150594784873923,True,0.977842978659045
604874611,False,False,True,https://en.wikipedia.org/w/index.php?oldid=604874611,False,242652995.0,False,0.016530856842956,True,0.9861734979632593
656374207,False,False,True,https://en.wikipedia.org/w/index.php?oldid=656374207,False,186732134.0,False,0.002429706405592298,True,0.9979451362278525
652451710,False,False,True,https://en.wikipedia.org/w/index.php?oldid=652451710,False,41924614.0,False,0.0033862347330710684,True,0.9976103324709975
646428486,False,False,True,https://en.wikipedia.org/w/index.php?oldid=646428486,False,118174189.0,False,0.008414944808563283,True,0.9952650459289254
634095791,False,False,True,https://en.wikipedia.org/w/index.php?oldid=634095791,False,21583192.0,False,0.020369915385392418,True,0.9897260245096784
638738027,False,False,True,https://en.wikipedia.org/w/index.php?oldid=638738027,False,119329987.0,False,0.010579382235829247,True,0.9941431000807692
619809174,False,False,True,https://en.wikipedia.org/w/index.php?oldid=619809174,False,244858766.0,False,0.04077311173710224,True,0.9746804162050023
641614684,False,False,True,https://en.wikipedia.org/w/index.php?oldid=641614684,False,245761986.0,False,0.010058980741182546,True,0.992625502944761
617548955,False,False,True,https://en.wikipedia.org/w/index.php?oldid=617548955,False,1805495.0,False,0.25545202738879325,True,0.9183625885908643
624545260,False,False,True,https://en.wikipedia.org/w/index.php?oldid=624545260,True,0.0,False,0.020111131483123698,True,0.9919285678242745
605814547,False,False,True,https://en.wikipedia.org/w/index.php?oldid=605814547,True,0.0,True,0.684019680730357,False,0.399890595410551
651857470,False,False,True,https://en.wikipedia.org/w/index.php?oldid=651857470,False,26894605.0,False,0.043058524897644244,True,0.9821091718199232
605274098,False,False,True,https://en.wikipedia.org/w/index.php?oldid=605274098,False,270494330.0,False,0.01844994686836956,True,0.9861336261457072
607641098,False,False,True,https://en.wikipedia.org/w/index.php?oldid=607641098,True,0.0,False,0.26332909858902537,True,0.8058794967134939
618693927,False,False,True,https://en.wikipedia.org/w/index.php?oldid=618693927,False,192738322.0,False,0.010096959073698073,True,0.9887369390153213
642351035,False,False,True,https://en.wikipedia.org/w/index.php?oldid=642351035,False,246910367.0,False,0.008285526402924655,True,0.9946813288771952
648701176,False,False,True,https://en.wikipedia.org/w/index.php?oldid=648701176,False,129789504.0,False,0.010941611997137246,True,0.9937393835513494
624462064,False,False,True,https://en.wikipedia.org/w/index.php?oldid=624462064,False,247936585.0,False,0.0107062564289606,True,0.9940789258077609
605222066,False,False,True,https://en.wikipedia.org/w/index.php?oldid=605222066,False,253751560.0,False,0.006245425298949572,True,0.9919849809209659
637694669,False,False,True,https://en.wikipedia.org/w/index.php?oldid=637694669,False,349964361.0,False,0.0046425498469493875,True,0.9974512736365254
610025413,False,False,True,https://en.wikipedia.org/w/index.php?oldid=610025413,False,305688800.0,False,0.03673627298408764,True,0.9757270590309316
634674087,False,False,True,https://en.wikipedia.org/w/index.php?oldid=634674087,False,46867773.0,False,0.046391597148227076,True,0.9875672587965386
655608623,False,False,True,https://en.wikipedia.org/w/index.php?oldid=655608623,False,76038147.0,False,0.012648042663729592,True,0.9950349984300854
604949820,False,False,True,https://en.wikipedia.org/w/index.php?oldid=604949820,False,72748419.0,False,0.027427074017671717,True,0.9833274197054668
635009376,False,False,True,https://en.wikipedia.org/w/index.php?oldid=635009376,True,0.0,False,0.429703977013093,True,0.7810347095595835
629198088,False,False,True,https://en.wikipedia.org/w/index.php?oldid=629198088,False,233254691.0,False,0.006016091294398111,True,0.9962951602542167
610036816,False,False,True,https://en.wikipedia.org/w/index.php?oldid=610036816,False,133167856.0,False,0.007016537934120044,True,0.9955851665430049
652820070,False,False,True,https://en.wikipedia.org/w/index.php?oldid=652820070,False,139309135.0,False,0.004181783881962787,True,0.9966133557914588
606523218,False,False,True,https://en.wikipedia.org/w/index.php?oldid=606523218,False,167896836.0,False,0.16427616382889193,True,0.9267721880661359
631582338,False,False,True,https://en.wikipedia.org/w/index.php?oldid=631582338,False,96639544.0,False,0.050880492220091854,True,0.9858961690153765
652370656,False,False,True,https://en.wikipedia.org/w/index.php?oldid=652370656,False,41921807.0,False,0.0033862347330710684,True,0.9976103324709975
632536573,False,False,True,https://en.wikipedia.org/w/index.php?oldid=632536573,False,58004163.0,False,0.0736986561281509,True,0.9641681840720142
624501973,False,False,True,https://en.wikipedia.org/w/index.php?oldid=624501973,False,236468235.0,False,0.013278657822962892,True,0.9941112118898989
623908379,False,False,True,https://en.wikipedia.org/w/index.php?oldid=623908379,False,185815759.0,False,0.018603642254994387,True,0.9701729493229524
622475671,False,False,True,https://en.wikipedia.org/w/index.php?oldid=622475671,False,66263777.0,False,0.002967850037969105,True,0.9973486327934346
648755892,False,False,True,https://en.wikipedia.org/w/index.php?oldid=648755892,False,237280389.0,False,0.004943259246565532,True,0.9963026833963284
640450945,False,False,True,https://en.wikipedia.org/w/index.php?oldid=640450945,False,63187062.0,False,0.005664944784206655,True,0.996606479709737
641676930,False,True,True,https://en.wikipedia.org/w/index.php?oldid=641676930,,,True,0.6709827980995622,True,0.705138673151623
617242815,False,False,True,https://en.wikipedia.org/w/index.php?oldid=617242815,False,178225119.0,False,0.005220210010697876,True,0.9967175928656583
654587732,False,False,True,https://en.wikipedia.org/w/index.php?oldid=654587732,False,221559645.0,False,0.004065248373151704,True,0.9970756006632218
630502433,False,False,True,https://en.wikipedia.org/w/index.php?oldid=630502433,True,0.0,False,0.25041961878382274,True,0.9294370441065598
653220070,False,False,True,https://en.wikipedia.org/w/index.php?oldid=653220070,,
631406896,False,False,True,https://en.wikipedia.org/w/index.php?oldid=631406896,False,106927975.0,False,0.04001429523397837,True,0.9806426144562821
617590357,False,False,True,https://en.wikipedia.org/w/index.php?oldid=617590357,False,283453.0,False,0.37199624130522363,True,0.8254048881684173
628749437,False,False,True,https://en.wikipedia.org/w/index.php?oldid=628749437,True,0.0,False,0.27701046990621364,True,0.8407527277895052
639012834,False,False,True,https://en.wikipedia.org/w/index.php?oldid=639012834,False,28862.0,False,0.030055034987109625,True,0.977511852292291
634044016,False,False,True,https://en.wikipedia.org/w/index.php?oldid=634044016,False,62912941.0,False,0.008009651827822125,True,0.9932654782747098
604984854,False,False,True,https://en.wikipedia.org/w/index.php?oldid=604984854,False,146797727.0,False,0.005881676384623645,True,0.9951144306282962
655700238,False,True,False,https://en.wikipedia.org/w/index.php?oldid=655700238,True,0.0,True,0.8049411372458222,False,0.23463613434649636
607150049,False,False,True,https://en.wikipedia.org/w/index.php?oldid=607150049,False,64598133.0,False,0.05112118284019076,True,0.9823961539948503
605002945,False,False,True,https://en.wikipedia.org/w/index.php?oldid=605002945,True,0.0,False,0.21149005455279324,True,0.8751090034585483
641062260,False,False,True,https://en.wikipedia.org/w/index.php?oldid=641062260,False,206707270.0,False,0.014739323384889626,True,0.9882150958321951
633477269,False,False,True,https://en.wikipedia.org/w/index.php?oldid=633477269,False,108231060.0,False,0.003024589450456122,True,0.9971285199587586
634050369,False,False,True,https://en.wikipedia.org/w/index.php?oldid=634050369,False,152497862.0,False,0.006519210772636045,True,0.9944609681282665
614415773,False,False,True,https://en.wikipedia.org/w/index.php?oldid=614415773,False,220146950.0,False,0.015586220801021006,True,0.9935836046298882
630333128,False,False,True,https://en.wikipedia.org/w/index.php?oldid=630333128,False,70236622.0,False,0.0035294072071341475,True,0.9971646333801611
645482971,False,False,True,https://en.wikipedia.org/w/index.php?oldid=645482971,False,178787225.0,False,0.009720018091151245,True,0.9934038965648333
644384576,False,False,True,https://en.wikipedia.org/w/index.php?oldid=644384576,False,301125289.0,False,0.027153433238865522,True,0.9867998629203234
655018164,False,False,True,https://en.wikipedia.org/w/index.php?oldid=655018164,,
640562321,False,False,True,https://en.wikipedia.org/w/index.php?oldid=640562321,False,283740154.0,False,0.011145917938091941,True,0.9889252199968184
609386635,False,False,True,https://en.wikipedia.org/w/index.php?oldid=609386635,True,0.0,False,0.3540103038582745,True,0.8327941202000959
637732104,False,False,True,https://en.wikipedia.org/w/index.php?oldid=637732104,False,27207.0,False,0.2961766244000043,True,0.8488763059812414
625351408,False,False,True,https://en.wikipedia.org/w/index.php?oldid=625351408,False,269468723.0,False,0.01116261126247327,True,0.9934351050568736
